     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
    11.62077    -1.43465    -1.03028    -1.28768    -1.03028     0.00000     0.00000     0.00000     0.00000     0.00000    -4.78288
    11.82177    -1.44319    -1.03960    -1.29583    -1.03960     0.00000     0.00000     0.00000     0.00000     0.00000    -4.81822
    12.02277    -1.44679    -1.04673    -1.30359    -1.04673     0.00000     0.00000     0.00000     0.00000     0.00000    -4.84386
    12.22277    -1.45109    -1.05712    -1.30997    -1.05712     0.00000     0.00000     0.00000     0.00000     0.00000    -4.87531
    12.42377    -1.45588    -1.06806    -1.31516    -1.06806     0.00000     0.00000     0.00000     0.00000     0.00000    -4.90715
    12.62377    -1.45909    -1.07704    -1.31949    -1.07704     0.00000     0.00000     0.00000     0.00000     0.00000    -4.93266
    12.82477    -1.46199    -1.08852    -1.32334    -1.08852     0.00000     0.00000     0.00000     0.00000     0.00000    -4.96236
    13.02477    -1.46576    -1.10290    -1.32616    -1.10290     0.00000     0.00000     0.00000     0.00000     0.00000    -4.99771
    13.22577    -1.46925    -1.11273    -1.32778    -1.11273     0.00000     0.00000     0.00000     0.00000     0.00000    -5.02250
    13.42677    -1.47208    -1.11733    -1.32885    -1.11733     0.00000     0.00000     0.00000     0.00000     0.00000    -5.03558
    13.62677    -1.47692    -1.12214    -1.33031    -1.12214     0.00000     0.00000     0.00000     0.00000     0.00000    -5.05151
    13.82777    -1.48501    -1.12772    -1.33321    -1.12772     0.00000     0.00000     0.00000     0.00000     0.00000    -5.07366
    14.02777    -1.49356    -1.13335    -1.33683    -1.13335     0.00000     0.00000     0.00000     0.00000     0.00000    -5.09709
    14.22877    -1.50330    -1.14137    -1.33914    -1.14137     0.00000     0.00000     0.00000     0.00000     0.00000    -5.12518
    14.42977    -1.51454    -1.15259    -1.34000    -1.15259     0.00000     0.00000     0.00000     0.00000     0.00000    -5.15971
    14.62977    -1.52413    -1.16401    -1.34051    -1.16401     0.00000     0.00000     0.00000     0.00000     0.00000    -5.19266
    14.83077    -1.53207    -1.17313    -1.34111    -1.17313     0.00000     0.00000     0.00000     0.00000     0.00000    -5.21945
    15.03077    -1.53823    -1.18031    -1.34188    -1.18031     0.00000     0.00000     0.00000     0.00000     0.00000    -5.24073
    15.23177    -1.54327    -1.18752    -1.34306    -1.18752     0.00000     0.00000     0.00000     0.00000     0.00000    -5.26137
    15.43177    -1.54898    -1.19535    -1.34470    -1.19535     0.00000     0.00000     0.00000     0.00000     0.00000    -5.28439
    15.63277    -1.55481    -1.20325    -1.34729    -1.20325     0.00000     0.00000     0.00000     0.00000     0.00000    -5.30860
    15.83377    -1.55915    -1.21100    -1.35137    -1.21100     0.00000     0.00000     0.00000     0.00000     0.00000    -5.33252
    16.03377    -1.56283    -1.21938    -1.35558    -1.21938     0.00000     0.00000     0.00000     0.00000     0.00000    -5.35716
    16.23477    -1.56653    -1.22837    -1.35946    -1.22837     0.00000     0.00000     0.00000     0.00000     0.00000    -5.38273
    16.43477    -1.56984    -1.23717    -1.36253    -1.23717     0.00000     0.00000     0.00000     0.00000     0.00000    -5.40672
    16.63577    -1.57264    -1.24638    -1.36566    -1.24638     0.00000     0.00000     0.00000     0.00000     0.00000    -5.43106
    16.83577    -1.57491    -1.25638    -1.36915    -1.25638     0.00000     0.00000     0.00000     0.00000     0.00000    -5.45683
    17.03677    -1.57715    -1.26544    -1.37184    -1.26544     0.00000     0.00000     0.00000     0.00000     0.00000    -5.47987
    17.23777    -1.57955    -1.27452    -1.37537    -1.27452     0.00000     0.00000     0.00000     0.00000     0.00000    -5.50396
    17.43777    -1.58221    -1.28581    -1.37958    -1.28581     0.00000     0.00000     0.00000     0.00000     0.00000    -5.53340
    17.63877    -1.58510    -1.29895    -1.38499    -1.29895     0.00000     0.00000     0.00000     0.00000     0.00000    -5.56800
    17.83877    -1.58924    -1.31174    -1.39123    -1.31174     0.00000     0.00000     0.00000     0.00000     0.00000    -5.60394
    18.03977    -1.59462    -1.32309    -1.39593    -1.32309     0.00000     0.00000     0.00000     0.00000     0.00000    -5.63673
    18.24077    -1.59954    -1.33313    -1.39959    -1.33313     0.00000     0.00000     0.00000     0.00000     0.00000    -5.66538
    18.44077    -1.60358    -1.34289    -1.40263    -1.34289     0.00000     0.00000     0.00000     0.00000     0.00000    -5.69200
    18.64177    -1.60685    -1.35408    -1.40550    -1.35408     0.00000     0.00000     0.00000     0.00000     0.00000    -5.72051
    18.84177    -1.61035    -1.36737    -1.40916    -1.36737     0.00000     0.00000     0.00000     0.00000     0.00000    -5.75425
    19.04277    -1.61474    -1.38299    -1.41416    -1.38299     0.00000     0.00000     0.00000     0.00000     0.00000    -5.79488
    19.24277    -1.61877    -1.39934    -1.41972    -1.39934     0.00000     0.00000     0.00000     0.00000     0.00000    -5.83717
    19.44377    -1.62165    -1.41353    -1.42461    -1.41353     0.00000     0.00000     0.00000     0.00000     0.00000    -5.87333
    19.64477    -1.62399    -1.42578    -1.42871    -1.42578     0.00000     0.00000     0.00000     0.00000     0.00000    -5.90426
    19.84477    -1.62619    -1.43782    -1.43274    -1.43782     0.00000     0.00000     0.00000     0.00000     0.00000    -5.93457
    20.04577    -1.62801    -1.45085    -1.43856    -1.45085     0.00000     0.00000     0.00000     0.00000     0.00000    -5.96827
