     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
    12.02277    -0.01400    -0.04080    -0.03436    -0.04080     0.00000     0.00000     0.00000     0.00000     0.00000    -0.12996
    12.22277    -0.02882    -0.06280    -0.02926    -0.06280     0.00000     0.00000     0.00000     0.00000     0.00000    -0.18368
    12.42377    -0.01898    -0.04620    -0.02244    -0.04620     0.00000     0.00000     0.00000     0.00000     0.00000    -0.13382
    12.62377    -0.01304    -0.04340    -0.02070    -0.04340     0.00000     0.00000     0.00000     0.00000     0.00000    -0.12054
    12.82477    -0.01588    -0.07100    -0.01773    -0.07100     0.00000     0.00000     0.00000     0.00000     0.00000    -0.17561
    13.02477    -0.02164    -0.07240    -0.01035    -0.07240     0.00000     0.00000     0.00000     0.00000     0.00000    -0.17679
    13.22577    -0.01322    -0.02566    -0.00589    -0.02566     0.00000     0.00000     0.00000     0.00000     0.00000    -0.07042
    13.42677    -0.01495    -0.02016    -0.00470    -0.02016     0.00000     0.00000     0.00000     0.00000     0.00000    -0.05997
    13.62677    -0.03338    -0.02780    -0.00987    -0.02780     0.00000     0.00000     0.00000     0.00000     0.00000    -0.09885
    13.82777    -0.04720    -0.02788    -0.01911    -0.02788     0.00000     0.00000     0.00000     0.00000     0.00000    -0.12207
    14.02777    -0.03812    -0.02824    -0.01698    -0.02824     0.00000     0.00000     0.00000     0.00000     0.00000    -0.11158
    14.22877    -0.05900    -0.05174    -0.00603    -0.05174     0.00000     0.00000     0.00000     0.00000     0.00000    -0.16851
    14.42977    -0.05300    -0.06012    -0.00253    -0.06012     0.00000     0.00000     0.00000     0.00000     0.00000    -0.17577
    14.62977    -0.04264    -0.05380    -0.00254    -0.05380     0.00000     0.00000     0.00000     0.00000     0.00000    -0.15278
    14.83077    -0.03660    -0.03712    -0.00343    -0.03712     0.00000     0.00000     0.00000     0.00000     0.00000    -0.11427
    15.03077    -0.02480    -0.03444    -0.00427    -0.03444     0.00000     0.00000     0.00000     0.00000     0.00000    -0.09795
    15.23177    -0.02548    -0.03746    -0.00748    -0.03746     0.00000     0.00000     0.00000     0.00000     0.00000    -0.10788
    15.43177    -0.03144    -0.04062    -0.00893    -0.04062     0.00000     0.00000     0.00000     0.00000     0.00000    -0.12161
    15.63277    -0.02666    -0.03814    -0.01688    -0.03814     0.00000     0.00000     0.00000     0.00000     0.00000    -0.11982
    15.83377    -0.01659    -0.03914    -0.02378    -0.03914     0.00000     0.00000     0.00000     0.00000     0.00000    -0.11865
    16.03377    -0.02010    -0.04440    -0.01816    -0.04440     0.00000     0.00000     0.00000     0.00000     0.00000    -0.12706
    16.23477    -0.01681    -0.04528    -0.02058    -0.04528     0.00000     0.00000     0.00000     0.00000     0.00000    -0.12795
    16.43477    -0.01623    -0.04246    -0.01006    -0.04246     0.00000     0.00000     0.00000     0.00000     0.00000    -0.11121
    16.63577    -0.01165    -0.04938    -0.02108    -0.04938     0.00000     0.00000     0.00000     0.00000     0.00000    -0.13149
    16.83577    -0.01106    -0.05032    -0.01378    -0.05032     0.00000     0.00000     0.00000     0.00000     0.00000    -0.12548
    17.03677    -0.01119    -0.04002    -0.01305    -0.04002     0.00000     0.00000     0.00000     0.00000     0.00000    -0.10428
    17.23777    -0.01279    -0.05050    -0.02212    -0.05050     0.00000     0.00000     0.00000     0.00000     0.00000    -0.13591
    17.43777    -0.01375    -0.06204    -0.01979    -0.06204     0.00000     0.00000     0.00000     0.00000     0.00000    -0.15763
    17.63877    -0.01508    -0.06904    -0.03422    -0.06904     0.00000     0.00000     0.00000     0.00000     0.00000    -0.18738
    17.83877    -0.02618    -0.05844    -0.02792    -0.05844     0.00000     0.00000     0.00000     0.00000     0.00000    -0.17098
    18.03977    -0.02744    -0.05472    -0.01902    -0.05472     0.00000     0.00000     0.00000     0.00000     0.00000    -0.15590
    18.24077    -0.02164    -0.04540    -0.01741    -0.04540     0.00000     0.00000     0.00000     0.00000     0.00000    -0.12985
    18.44077    -0.01865    -0.05198    -0.01288    -0.05198     0.00000     0.00000     0.00000     0.00000     0.00000    -0.13550
    18.64177    -0.01391    -0.05960    -0.01576    -0.05960     0.00000     0.00000     0.00000     0.00000     0.00000    -0.14887
    18.84177    -0.02102    -0.07286    -0.02076    -0.07286     0.00000     0.00000     0.00000     0.00000     0.00000    -0.18750
    19.04277    -0.02270    -0.08292    -0.02910    -0.08292     0.00000     0.00000     0.00000     0.00000     0.00000    -0.21764
    19.24277    -0.01756    -0.08004    -0.02636    -0.08004     0.00000     0.00000     0.00000     0.00000     0.00000    -0.20400
