#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  1.6632  -14.9770  -14.9588   -9.2727   -9.2523   -5.0468   -5.0311   -1.4956   -1.0964    3.9877    4.5993    9.4339   10.0063   11.7977   12.7093   13.3763   15.7479   17.9964   18.3056   18.4530   20.6855   20.8042   20.9069   24.3192   25.2876   25.6675   25.6830   26.3595   27.8356   28.8702   29.2886   32.0197   32.1766
  1.7071  -14.9464  -14.9285   -9.2336   -9.2128   -5.2209   -5.2048   -1.4460   -1.0551    4.0082    4.5904    9.6542   10.2708   11.8504   12.8268   13.1467   15.7495   17.9625   17.9762   18.3583   20.4689   20.6539   20.7928   23.8959   25.4086   25.5664   26.1805   26.9186   27.6991   28.9558   28.9803   31.5884   32.9119
  1.7510  -14.9111  -14.8936   -9.1877   -9.1663   -5.4156   -5.3991   -1.3884   -1.0077    4.0301    4.5783    9.8968   10.5691   11.9119   12.8939   12.9710   15.7311   17.6790   17.9227   18.2551   20.2729   20.4828   20.6199   23.5004   25.4846   25.5402   26.6886   27.4164   27.5624   28.6783   29.1274   31.1865   32.5989
  1.7949  -14.8718  -14.8548   -9.1349   -9.1129   -5.6266   -5.6096   -1.3234   -0.9549    4.0526    4.5622   10.1545   10.8948   11.9816   12.6261   13.1445   15.6786   17.4375   17.8776   18.1460   20.0962   20.2933   20.3828   23.1468   25.4167   25.6796   27.1933   27.4391   27.7599   28.3913   29.4623   30.8312   32.1339
  1.8387  -14.8291  -14.8127   -9.0755   -9.0528   -5.8496   -5.8322   -1.2518   -0.8976    4.0745    4.5414   10.4197   11.2404   12.0590   12.3512   13.3499   15.5795   17.2714   17.8269   18.0332   19.9356   20.0855   20.0869   22.8323   25.3662   25.8219   27.3358   27.6823   27.9056   28.1251   29.9803   30.5472   31.6549
  1.8826  -14.7838  -14.7680   -9.0097   -8.9861   -6.0802   -6.0626   -1.1743   -0.8372    4.0945    4.5154   10.6852   11.5967   12.0773   12.1440   13.5893   15.4324   17.1876   17.7712   17.9185   19.7471   19.7864   19.8614   22.5437   25.3397   25.9643   27.2534   27.8833   27.9015   28.1444   30.2508   30.7170   31.1764
  1.9265  -14.7368  -14.7218   -8.9378   -8.9132   -6.3143   -6.2966   -1.0922   -0.7750    4.1114    4.4837   10.9448   11.8121   11.9497   12.2401   13.8636   15.2509   17.1769   17.7108   17.8045   19.3846   19.6235   19.6440   22.2683   25.3437   26.1039   27.1901   27.6678   27.8066   28.5693   30.1092   30.7090   31.4468
  1.9704  -14.6891  -14.6750   -8.8604   -8.8345   -6.5476   -6.5301   -1.0067   -0.7128    4.1242    4.4463   11.1939   11.5625   12.2447   12.3878   14.1722   15.0554   17.2223   17.6459   17.6938   19.0196   19.3736   19.5034   21.9967   25.3799   26.2372   27.1422   27.4786   27.6608   28.9482   30.0091   30.2615   32.2428
  2.0142  -14.6420  -14.6291   -8.7782   -8.7508   -6.7756   -6.7587   -0.9196   -0.6528    4.1324    4.4037   11.3351   11.4297   12.3828   12.6693   14.5121   14.8638   17.3088   17.5765   17.5908   18.6710   19.1143   19.3604   21.7276   25.4479   26.3603   27.1057   27.3142   27.4932   29.2740   29.8424   29.9535   33.0717
  2.0581  -14.5969  -14.5854   -8.6925   -8.6631   -6.9936   -6.9778   -0.8328   -0.5974    4.1358    4.3568   11.1354   11.6508   12.4787   12.9489   14.6886   14.8785   17.4259   17.5017   17.5019   18.3541   18.8505   19.2110   21.4651   25.5448   26.4687   27.0765   27.1723   27.3257   29.4610   29.5419   29.9308   33.9204
  2.1020  -14.5555  -14.5457   -8.6055   -8.5735   -7.1960   -7.1821   -0.7489   -0.5497    4.1354    4.3073   10.9678   11.8572   12.5615   13.1720   14.5383   15.2638   17.4204   17.4355   17.5666   18.0813   18.5871   19.0522   21.2176   25.6663   26.5528   27.0506   27.0517   27.1738   29.1284   29.7495   29.9307   34.7784
  2.1459  -14.5195  -14.5116   -8.5210   -8.4858   -7.3756   -7.3646   -0.6707   -0.5129    4.1329    4.2578   10.8356   12.0492   12.6264   13.3205   14.4179   15.6588   17.3288   17.3962   17.7267   17.8638   18.3341   18.8820   20.9972   25.8080   26.5939   26.9564   27.0290   27.0479   28.8569   29.8976   29.9451   35.6325
  2.1897  -14.4909  -14.4853   -8.4463   -8.4069   -7.5219   -7.5149   -0.6015   -0.4908    4.1312    4.2116   10.7411   12.2272   12.6596   13.3927   14.3305   16.0484   17.2233   17.3610   17.7270   17.9034   18.1056   18.6994   20.8191   25.9649   26.5593   26.9107   26.9548   27.0075   28.6583   29.9679   29.9893   36.4601
  2.2336  -14.4716  -14.4686   -8.3932   -8.3495   -7.6199   -7.6174   -0.5449   -0.4869    4.1343    4.1730   10.6849   12.3912   12.6393   13.4100   14.2778   16.3969   17.1182   17.2738   17.7122   17.9195   18.0948   18.5048   20.7004   26.1313   26.4483   26.8980   26.9073   26.9888   28.5401   29.9952   30.0293   37.2143
  2.2775  -14.4637  -14.4637   -8.3744   -8.3286   -7.6541   -7.6541   -0.5051   -0.5051    4.1467    4.1467   10.6665   12.5409   12.5409   13.4089   14.2603   16.5646   17.1358   17.1358   17.7891   17.7891   18.2991   18.2991   20.6580   26.2973   26.2973   26.8790   26.9113   26.9796   28.5021   30.0231   30.0231   37.7880
  2.2775  -14.4637  -14.4637   -8.3744   -8.3286   -7.6541   -7.6541   -0.5051   -0.5051    4.1467    4.1467   10.6665   12.5409   12.5409   13.4089   14.2603   16.5646   17.1358   17.1358   17.7891   17.7891   18.2991   18.2991   20.6580   26.2973   26.2973   26.8790   26.9113   26.9796   28.5021   30.0231   30.0231   37.7880
  2.3652  -14.4963  -14.4892   -8.4203   -8.3806   -7.5402   -7.5362   -0.6180   -0.4906    4.1506    4.2172   10.7354   12.1035   12.7929   13.4275   14.3291   16.1992   16.7987   17.5824   17.7896   17.8646   18.0133   18.7423   20.8314   25.9745   26.5412   26.8806   26.9530   27.0734   28.6357   29.8964   30.0716   36.9376
  2.4530  -14.5936  -14.5782   -8.4583   -8.4270   -7.2911   -7.2818   -0.8399   -0.5804    4.2578    4.3711   10.9239   11.4714   12.9724   13.4428   14.5294   15.6292   16.4088   17.4226   17.6624   18.2477   18.2869   19.2261   21.2677   25.7082   26.5794   26.7909   27.1643   27.4213   28.9896   29.6596   30.1003   36.1226
  2.5407  -14.7575  -14.7334   -8.4089   -8.3846   -6.9820   -6.9695   -1.1614   -0.7783    4.4846    4.6185   10.7667   11.1983   13.0696   13.3996   14.8489   15.0315   15.9918   17.0094   17.8065   18.5335   18.6373   19.7434   21.7470   25.5100   26.5994   26.6963   27.4908   27.8959   29.3555   29.5149   30.1051   35.3634
  2.6285  -14.9810  -14.9482   -8.2550   -8.2365   -6.6368   -6.6224   -1.5590   -1.0685    4.8267    4.9513   10.0474   11.5154   13.0827   13.2747   14.4420   15.2739   15.5844   16.6713   18.0365   18.7690   18.9021   20.2871   22.0419   25.2895   26.7082   26.7659   27.9014   28.4271   29.0185   30.0969   30.1805   34.6738
  2.7162  -15.2501  -15.2094   -8.0020   -7.9879   -6.2650   -6.2495   -2.0054   -1.4248    5.2674    5.3518    9.3419   11.8221   13.0196   13.0680   13.8765   15.2135   15.7904   16.4655   18.2848   18.7443   19.3410   20.8497   22.0359   24.9692   26.8908   27.1452   28.3454   28.6755   29.0028   30.1128   30.9551   34.0664
  2.8040  -15.5490  -15.5010   -7.6629   -7.6522   -5.8724   -5.8563   -2.4761   -1.8209    5.7862    5.7990    8.6648   12.0607   12.7975   12.8949   13.3445   14.8872   16.3849   16.4558   18.2551   18.8588   19.7752   21.4223   21.8050   24.5942   27.1828   27.6736   28.3468   28.7239   29.6256   30.2455   31.7955   33.5550
  2.8917  -15.8628  -15.8084   -7.2524   -7.2438   -5.4638   -5.4477   -2.9517   -2.2346    6.2697    6.3646    8.0245   12.1939   12.4892   12.7239   12.8539   14.5983   16.6886   17.0437   17.9017   19.1350   19.9553   21.6732   21.9963   24.2726   27.4883   28.0473   28.2187   28.9137   30.3023   30.6134   32.6467   33.1551
