#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  1.6632  -14.9769  -14.9587   -9.2727   -9.2523   -5.0467   -5.0310   -1.4956   -1.0963    3.9870    4.5987    9.4335   10.0061   11.7974   12.7089   13.3761   15.7475   17.9960   18.3051   18.4526   20.6849   20.8042   20.9068   24.3189   25.2874   25.6670   25.6824   26.3590   27.8354   28.8696   29.2882   32.0195   32.1761
  1.7071  -14.9462  -14.9283   -9.2337   -9.2128   -5.2208   -5.2047   -1.4460   -1.0550    4.0075    4.5899    9.6537   10.2706   11.8501   12.8264   13.1465   15.7491   17.9620   17.9757   18.3579   20.4684   20.6539   20.7926   23.8957   25.4084   25.5660   26.1799   26.9181   27.6989   28.9552   28.9799   31.5882   32.9110
  1.7510  -14.9110  -14.8935   -9.1877   -9.1663   -5.4156   -5.3990   -1.3884   -1.0076    4.0295    4.5777    9.8963   10.5689   11.9115   12.8937   12.9706   15.7307   17.6784   17.9223   18.2547   20.2724   20.4827   20.6196   23.5003   25.4841   25.5400   26.6880   27.4160   27.5622   28.6779   29.1269   31.1862   32.5981
  1.7949  -14.8717  -14.8546   -9.1349   -9.1129   -5.6265   -5.6096   -1.3234   -0.9548    4.0520    4.5616   10.1540   10.8945   11.9812   12.6258   13.1442   15.6782   17.4370   17.8771   18.1457   20.0958   20.2932   20.3825   23.1467   25.4162   25.6795   27.1927   27.4390   27.7596   28.3909   29.4618   30.8308   32.1331
  1.8387  -14.8289  -14.8125   -9.0755   -9.0528   -5.8495   -5.8322   -1.2518   -0.8975    4.0738    4.5408   10.4192   11.2401   12.0587   12.3509   13.3496   15.5790   17.2709   17.8265   18.0329   19.9351   20.0855   20.0865   22.8323   25.3657   25.8217   27.3356   27.6817   27.9053   28.1246   29.9797   30.5467   31.6541
  1.8826  -14.7836  -14.7678   -9.0097   -8.9861   -6.0802   -6.0626   -1.1743   -0.8371    4.0938    4.5147   10.6847   11.5964   12.0770   12.1437   13.5890   15.4319   17.1872   17.7707   17.9182   19.7467   19.7860   19.8614   22.5437   25.3392   25.9641   27.2532   27.8828   27.9014   28.1438   30.2504   30.7163   31.1757
  1.9265  -14.7366  -14.7216   -8.9378   -8.9132   -6.3143   -6.2966   -1.0921   -0.7749    4.1107    4.4831   10.9443   11.8117   11.9494   12.2398   13.8633   15.2503   17.1765   17.7103   17.8043   19.3841   19.6235   19.6436   22.2683   25.3432   26.1037   27.1900   27.6673   27.8066   28.5687   30.1086   30.7083   31.4461
  1.9704  -14.6889  -14.6749   -8.8604   -8.8345   -6.5475   -6.5301   -1.0067   -0.7127    4.1235    4.4457   11.1934   11.5622   12.2443   12.3876   14.1719   15.0548   17.2219   17.6455   17.6937   19.0191   19.3735   19.5030   21.9968   25.3793   26.2370   27.1421   27.4781   27.6609   28.9476   30.0084   30.2608   32.2422
  2.0142  -14.6418  -14.6289   -8.7782   -8.7508   -6.7756   -6.7587   -0.9195   -0.6527    4.1316    4.4030   11.3347   11.4291   12.3823   12.6691   14.5119   14.8631   17.3085   17.5761   17.5906   18.6705   19.1143   19.3600   21.7277   25.4473   26.3601   27.1055   27.3137   27.4933   29.2733   29.8417   29.9528   33.0710
  2.0581  -14.5967  -14.5852   -8.6925   -8.6631   -6.9936   -6.9778   -0.8328   -0.5973    4.1351    4.3561   11.1350   11.6503   12.4783   12.9487   14.6880   14.8783   17.4255   17.5015   17.5015   18.3536   18.8504   19.2106   21.4652   25.5442   26.4685   27.0764   27.1718   27.3259   29.4604   29.5413   29.9301   33.9198
